personLabel	assocLabel	birthDate	startDate	groupBirthPlaceLabel	groupGenreLabels	groupLabelLabels
Tony Glover	John Koerner	1939-10-07	1963.0	Minneapolis	Blues	Elektra Records|Red House Records
Traxamillion	Mistah F.A.B.				Hyphy|West Coast hip hop	
Traxamillion	Too Short				Hyphy|West Coast hip hop	
Traxamillion	Drew Deezy				Hyphy|West Coast hip hop	
Traxamillion	Clyde Carson				Hyphy|West Coast hip hop	
Turf Talk	Mac Dre			Vallejo, California	Hip hop music	Sick Wid It Records
Tweety González	Gustavo Cerati		1983.0		Electronic music|Rock music	
Tweety González	Fito Páez		1983.0		Electronic music|Rock music	
Valerie Day	Tom Grant (jazz musician)	1959-11-20		Portland, Oregon	Jazz|Pop music	
Vince Mendoza	Joni Mitchell	1961-11-17	1990.0	Norwalk, Connecticut	Jazz|Pop music	Blue Note Records|Geffen Records|Transparent Records|Warner Bros. Records
Vince Mendoza	Björk	1961-11-17	1990.0	Norwalk, Connecticut	Jazz|Pop music	Blue Note Records|Geffen Records|Transparent Records|Warner Bros. Records
Vince Mendoza	Michael Brecker	1961-11-17	1990.0	Norwalk, Connecticut	Jazz|Pop music	Blue Note Records|Geffen Records|Transparent Records|Warner Bros. Records
Vladi Vargas	Buju Banton		1986.0		Hip hop music|R&B|Reggae	
Vladi Vargas	Promoe		1986.0		Hip hop music|R&B|Reggae	
Vladi Vargas	Junior Kelly		1986.0		Hip hop music|R&B|Reggae	
Vladi Vargas	Embee		1986.0		Hip hop music|R&B|Reggae	
Vladi Vargas	Lady Saw		1986.0		Hip hop music|R&B|Reggae	
Vladi Vargas	Måns Zelmerlöw		1986.0		Hip hop music|R&B|Reggae	
Warren Wiebe	Celine Dion	1953-07-18	1968.0		Adult contemporary	
Willi Williams	Yabby You		1960.0		Dub music|Reggae	Heartbeat Records|Jah Shaka|Studio One (record label)
Willi Williams	Barry Brown (singer)		1960.0		Dub music|Reggae	Heartbeat Records|Jah Shaka|Studio One (record label)
Wiz Khalifa	Ty Dolla Sign	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	YG (rapper)	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Chevy Woods	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Smoke DZA	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Snoop Dogg	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	DJ Mustard	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Juicy J	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Mac Miller	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wiz Khalifa	Lil Uzi Vert	1987-09-08	2005.0	Minot, North Dakota	Hip hop music	Atlantic Records|Rostrum Records|Taylor Gang Records|Warner Bros. Records
Wyldfyer	Jay Rock		2007.0		Alternative rock|Gospel music|Hip Hop music|Pop music|R&B|Rock music|Trip hop	
Wyldfyer	Lil Wayne		2007.0		Alternative rock|Gospel music|Hip Hop music|Pop music|R&B|Rock music|Trip hop	
Wyldfyer	Ludacris		2007.0		Alternative rock|Gospel music|Hip Hop music|Pop music|R&B|Rock music|Trip hop	
Wyldfyer	Nas		2007.0		Alternative rock|Gospel music|Hip Hop music|Pop music|R&B|Rock music|Trip hop	
Wyldfyer	Kendrick Lamar		2007.0		Alternative rock|Gospel music|Hip Hop music|Pop music|R&B|Rock music|Trip hop	
Yanou	Natalie Horler	1974-03-06	1997.0		Eurodance	All Around the World Productions|Robbins Entertainment
Yanou	DJ Manian	1974-03-06	1997.0		Eurodance	All Around the World Productions|Robbins Entertainment
Yeng Constantino	Gloc-9	1988-12-04	2006.0		Alternative rock|Original Pilipino Music|Pinoy rock|Pop rock	Star Magic|Star Music
Yeng Constantino	Rico Blanco	1988-12-04	2006.0		Alternative rock|Original Pilipino Music|Pinoy rock|Pop rock	Star Magic|Star Music
Yeng Constantino	Jay-R Siaboc	1988-12-04	2006.0		Alternative rock|Original Pilipino Music|Pinoy rock|Pop rock	Star Magic|Star Music
Young Chris	Meek Mill	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Rico Love	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Omillio Sparks	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Kanye West	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Jay Z	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Don Cannon	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Beanie Sigel	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Peedi Peedi	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Neef Buck	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	Freeway (rapper)	1983-03-19	1999.0		Hip hop music	EOne Music
Young Chris	YC (rapper)	1983-03-19	1999.0		Hip hop music	EOne Music
Young Noble	Tupac Shakur	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Hussein Fatal	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Stic.man	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	The Game (rapper)	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Young Buck	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	JT the Bigga Figga	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Layzie Bone	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Yukmouth	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Lowkey	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Young Noble	Lil' Flip	1978-03-21	1996.0	Rancho Cucamonga, California	Hip hop music	Ca$hville Records|Death Row Records|Outlaw Recordz|Real Talk Entertainment
Yppah	Anomie Belle	1981-03-31	2004.0	Houston	Breakbeat|Electronic music|Intelligent dance music|Rock music|Shoegaze	Ninja Tune
Zac Baird	Adam Lambert	1971-02-16	1989.0		Alternative metal|Alternative rock|Electronica|Funk|Hip hop music|Pop music|Punk rock	EMI|Geffen Records|Sony Music Entertainment|Virgin Records|Wind-Up Records
Zac Baird	Everlast (musician)	1971-02-16	1989.0		Alternative metal|Alternative rock|Electronica|Funk|Hip hop music|Pop music|Punk rock	EMI|Geffen Records|Sony Music Entertainment|Virgin Records|Wind-Up Records
Ziggy Modeliste	Dr. John	1948-12-28	1965.0	New Orleans	Funk|Jazz|Rock music|Second line (parades)	
Dave Edmunds	Elvis Costello	1944-04-15	1968.0	Cardiff	Power pop|Pub rock (United Kingdom)|Rock and roll|Roots rock	Arista Records|Columbia Records|EMI Manhattan Records|MAM Records|RCA Records|Regal Zonophone Records|Sony Music Entertainment|Swan Song Records
Dave Edmunds	Nick Lowe	1944-04-15	1968.0	Cardiff	Power pop|Pub rock (United Kingdom)|Rock and roll|Roots rock	Arista Records|Columbia Records|EMI Manhattan Records|MAM Records|RCA Records|Regal Zonophone Records|Sony Music Entertainment|Swan Song Records
Kate Pierson	Fred Schneider	1948-04-27	1972.0		New wave music|Rock music	
Kate Pierson	Cindy Wilson	1948-04-27	1972.0		New wave music|Rock music	
Kerry King	Rob Zombie	1964-06-03	1981.0	Los Angeles	Thrash metal	American Recordings (US)|Def Jam Recordings|Metal Blade Records|Nuclear Blast
Kerry King	Marilyn Manson	1964-06-03	1981.0	Los Angeles	Thrash metal	American Recordings (US)|Def Jam Recordings|Metal Blade Records|Nuclear Blast
Taylor Hawkins	Slash (musician)	1972-02-17	1994.0	Fort Worth, Texas	Alternative metal|Alternative rock|Post-grunge|Progressive rock|Punk rock	
Taylor Hawkins	Vasco Rossi	1972-02-17	1994.0	Fort Worth, Texas	Alternative metal|Alternative rock|Post-grunge|Progressive rock|Punk rock	
Taylor Hawkins	Alanis Morissette	1972-02-17	1994.0	Fort Worth, Texas	Alternative metal|Alternative rock|Post-grunge|Progressive rock|Punk rock	
Andy McCoy	Iggy Pop	1962-10-11	1977.0		Blues rock|Flamenco|Glam punk|Glam rock|Hard rock|Punk rock|Rock 'n' Roll	Essential Records (London)|Johanna Kustannus|Mercury Records
Big Bill Broonzy	Woody Guthrie	1893-06-26	1927.0		Chicago blues|Country blues|Folk music|Protest song|Spirituals	American Record Corporation|Bluebird Records|Folkways Records|Paramount Records|Vocalion Records
Big Bill Broonzy	Papa Charlie Jackson	1893-06-26	1927.0		Chicago blues|Country blues|Folk music|Protest song|Spirituals	American Record Corporation|Bluebird Records|Folkways Records|Paramount Records|Vocalion Records
Big Bill Broonzy	Pete Seeger	1893-06-26	1927.0		Chicago blues|Country blues|Folk music|Protest song|Spirituals	American Record Corporation|Bluebird Records|Folkways Records|Paramount Records|Vocalion Records
Cam'ron	Mase	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	Vado (rapper)	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	Big L	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	Jim Jones (rapper)	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	AraabMuzik	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	Juelz Santana	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Cam'ron	Freekey Zekey	1976-02-04	1993.0	New York City	Hip hop music	Asylum Records|Diplomat Records|E1 Music|Epic Records|Roc-A-Fella
Florence Ballard	Mary Wilson (singer)	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Florence Ballard	Marvin Gaye	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Florence Ballard	Diana Ross	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Florence Ballard	Barbara Martin (singer)	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Florence Ballard	Stevie Wonder	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Florence Ballard	Betty McGlown	1943-06-30	1959.0	Detroit	Pop music|Rhythm and blues|Soul music	ABC Records
Hi-Tek	Common (rapper)		1996.0	Cincinnati	Hip hop music	Aftermath Entertainment|Babygrande Records|It's A Wonderful World Music Group|Rawkus Records
Hi-Tek	The Game (rapper)		1996.0	Cincinnati	Hip hop music	Aftermath Entertainment|Babygrande Records|It's A Wonderful World Music Group|Rawkus Records
Hi-Tek	Snoop Dogg		1996.0	Cincinnati	Hip hop music	Aftermath Entertainment|Babygrande Records|It's A Wonderful World Music Group|Rawkus Records
Hi-Tek	Talib Kweli		1996.0	Cincinnati	Hip hop music	Aftermath Entertainment|Babygrande Records|It's A Wonderful World Music Group|Rawkus Records
Irv Gotti	Uncle Murda	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	Lloyd (singer)	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	Charli Baltimore	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	DMX (rapper)	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	Ja Rule	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	Vanessa Carlton	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Irv Gotti	Fat Joe	1970-06-26	1992.0		Contemporary R&B|Hip hop music	The Inc. Records
Juelz Santana	Skyzoo	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Yung Berg	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Chris Brown	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Lil Wayne	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Lil Durk	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Lloyd Banks	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Jim Jones (rapper)	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Juelz Santana	Cam'ron	1982-02-18	1995.0	New York City	Hip hop music	Def Jam Recordings|E1 Entertainment|Roc-A-Fella|Skull Gang Entertainment
Keith Jarrett	Kenny Wheeler	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Miles Davis	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Charlie Haden	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Gary Burton	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Jack DeJohnette	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Charles Lloyd (jazz musician)	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Paul Motian	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Art Blakey	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Dewey Redman	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Airto Moreira	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Keith Jarrett	Gary Peacock	1945-05-08	1966.0	Allentown, Pennsylvania	Classical music|Free improvisation|Jazz|Jazz fusion	Atlantic Records|ECM Records|Impulse! Records|Universal Music Group
Mitch Mitchell	Johnny Harris (musician)	1946-07-09	1960.0		Blues rock|Hard rock|Jazz fusion|Psychedelic rock|Rock music	
Mitch Mitchell	Georgie Fame	1946-07-09	1960.0		Blues rock|Hard rock|Jazz fusion|Psychedelic rock|Rock music	
Mitch Mitchell	Jack Bruce	1946-07-09	1960.0		Blues rock|Hard rock|Jazz fusion|Psychedelic rock|Rock music	
Mitch Mitchell	Larry Coryell	1946-07-09	1960.0		Blues rock|Hard rock|Jazz fusion|Psychedelic rock|Rock music	
Moya Brennan	Enya	1952-08-04	1970.0	Dublin	Celtic music|Contemporary Christian music|Irish traditional music|New-age music	Atlantic Records|BMG Records|Universal Music International|Word Records
Moya Brennan	Roger Shah	1952-08-04	1970.0	Dublin	Celtic music|Contemporary Christian music|Irish traditional music|New-age music	Atlantic Records|BMG Records|Universal Music International|Word Records
Moya Brennan	Cormac de Barra	1952-08-04	1970.0	Dublin	Celtic music|Contemporary Christian music|Irish traditional music|New-age music	Atlantic Records|BMG Records|Universal Music International|Word Records
Rappin' 4-Tay	Mac Dre	1968-03-02	1988.0	San Francisco	G-funk|Hip hop music	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records
Rappin' 4-Tay	Too Short	1968-03-02	1988.0	San Francisco	G-funk|Hip hop music	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records
Rappin' 4-Tay	DJ King Assassin	1968-03-02	1988.0	San Francisco	G-funk|Hip hop music	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records
Rappin' 4-Tay	MC Breed	1968-03-02	1988.0	San Francisco	G-funk|Hip hop music	Chrysalis Records|EMI|Noo Trybe Records|Virgin Records
Ross Robinson	Tech N9ne	1967-02-13	1991.0	Barstow, California	Alternative metal|Alternative rock|Death metal|Groove metal|Heavy metal music|Indie rock|Nu metal|Post-hardcore|Punk rock|Rap metal|Rap rock|Thrash metal	
Yip Harburg	Burton Lane	1896-04-08		New York City		
Yip Harburg	Jule Styne	1896-04-08		New York City		
Yip Harburg	Harold Arlen	1896-04-08		New York City		
Yip Harburg	Vernon Duke	1896-04-08		New York City		
Yusef Lateef	Cannonball Adderley	1920-10-09	1955.0	Chattanooga, Tennessee	Hard bop|Jazz|Jazz fusion|New-age music|Post-bop|Swing (genre)|Third stream|World music	Atlantic Records|CTI Records|Impulse Records|Prestige Records|Riverside Records|Savoy Records|Verve Records
Zak Starkey	John Entwistle	1965-09-13	1979.0		Alternative rock|Art rock|Britpop|Hard rock|Pop rock|Post-punk	Big Brother Recordings|Geffen Records|Polydor Records|RCA Records|Republic Records|SPV GmbH
Al Anderson (The Wailers)	Peter Tosh	1950-10-11	1969.0	New York City	Reggae|Rock music	
Al Anderson (The Wailers)	Ben Harper	1950-10-11	1969.0	New York City	Reggae|Rock music	
Al Anderson (The Wailers)	Lauryn Hill	1950-10-11	1969.0	New York City	Reggae|Rock music	
Amanda Brown (singer)	Adele		1999.0	The Bronx	Alternative rock|Contemporary R&B|Gospel music|Pop music|Rock music|Soul music	Epic Records|Sony Music Entertainment
Amanda Brown (singer)	Alicia Keys		1999.0	The Bronx	Alternative rock|Contemporary R&B|Gospel music|Pop music|Rock music|Soul music	Epic Records|Sony Music Entertainment
Amanda Brown (singer)	Adam Levine		1999.0	The Bronx	Alternative rock|Contemporary R&B|Gospel music|Pop music|Rock music|Soul music	Epic Records|Sony Music Entertainment
Andru Bemis	John C. Reilly	1978-04-12	2001.0	Carlsbad, New Mexico	Folk music|Singer-Songwriter	
Andru Bemis	Jason Webley	1978-04-12	2001.0	Carlsbad, New Mexico	Folk music|Singer-Songwriter	
Art Hodes	Mezz Mezzrow	1904-11-14		Mykolaiv	Jazz	
Art Hodes	Sidney Bechet	1904-11-14		Mykolaiv	Jazz	
Art Hodes	Joe Marsala	1904-11-14		Mykolaiv	Jazz	
B-Legit	Tupac Shakur	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Kurupt	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Mystikal	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Daz Dillinger	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Young Buck	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Snoop Dogg	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Mac Dre	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Scarface (rapper)	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Master P	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Too Short	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Rick Rock	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Celly Cel	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Paul Wall	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Mack 10	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
B-Legit	Blade Icewood	1968-01-13	1988.0	Vallejo, California	Hip hop music|Hyphy music	Jive Records|Koch Records|Sick Wid It Records
Barbara Kanam	Fally Ipupa	1973-09-27	1991.0		Congolese rumba|Highlife|Soukous	
Barry Allen (musician)	Wes Dakus				Rock music	
Berner (rapper)	Nipsey Hussle		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	Young Thug		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	Snoop Dogg		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	Demrick		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	The Jacka		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	Project Pat		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	B-Real		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	Wiz Khalifa		2007.0		Hip Hop	Taylor Gang Records
Berner (rapper)	San Quinn		2007.0		Hip Hop	Taylor Gang Records
Berry Gordy	Rockwell (musician)	1929-11-28	1957.0	Detroit	Doo-wop|Pop music|Rhythm and blues|Rock and roll|Soul music	Motown
Berry Gordy	Marvin Gaye	1929-11-28	1957.0	Detroit	Doo-wop|Pop music|Rhythm and blues|Rock and roll|Soul music	Motown
Berry Gordy	Smokey Robinson	1929-11-28	1957.0	Detroit	Doo-wop|Pop music|Rhythm and blues|Rock and roll|Soul music	Motown
Berry Gordy	Stevie Wonder	1929-11-28	1957.0	Detroit	Doo-wop|Pop music|Rhythm and blues|Rock and roll|Soul music	Motown
Bill Cunningham (musician)	Chris Bell (American musician)	1950-01-23				
Booker Little	Johnny Griffin	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Bob Cranshaw	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Ray Draper	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Abbey Lincoln	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Eric Dolphy	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Julian Priester	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Max Roach	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Tommy Flanagan	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Frank Strozier	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	Art Davis	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Booker Little	George Coleman	1938-04-02	1956.0	Memphis, Tennessee	Avant-garde jazz|Hard bop|Jazz	
Brian Haner	Jeff Dunham	1958-04-07	1977.0		Country music|Metal music	Independent record label|Polydor Records
Brian Haner	Frank Zappa	1958-04-07	1977.0		Country music|Metal music	Independent record label|Polydor Records
Brian Maes	Peter Wolf					
Brisco (rapper)	DJ Khaled	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Flo Rida	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Wynter Gordon	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Lil Wayne	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Birdman (rapper)	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Dray Skky	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Brisco (rapper)	Ace Hood	1982-06-28	2001.0	Opa-locka, Florida	Hip hop music	Cash Money Records|Poe Boy Entertainment|Republic Records|Universal Motown Records
Buckethead	Viggo Mortensen	1969-05-13	1985.0	Huntington Beach, California	Ambient music|Avant-garde metal|Experimental rock|Funk metal|Heavy metal music|Instrumental rock|Progressive metal	Avant|Bucketheadland|CyberOctave|Disembodied (Buckethead album)|Ion|Serjical Strike Records|Sony Music Entertainment|TDRS Music|Tzadik Records
Buckethead	Bill Laswell	1969-05-13	1985.0	Huntington Beach, California	Ambient music|Avant-garde metal|Experimental rock|Funk metal|Heavy metal music|Instrumental rock|Progressive metal	Avant|Bucketheadland|CyberOctave|Disembodied (Buckethead album)|Ion|Serjical Strike Records|Sony Music Entertainment|TDRS Music|Tzadik Records
Buckethead	Bootsy Collins	1969-05-13	1985.0	Huntington Beach, California	Ambient music|Avant-garde metal|Experimental rock|Funk metal|Heavy metal music|Instrumental rock|Progressive metal	Avant|Bucketheadland|CyberOctave|Disembodied (Buckethead album)|Ion|Serjical Strike Records|Sony Music Entertainment|TDRS Music|Tzadik Records
